Move,Score,Matrix,Previous_Move,Largest_Tile
53,416,"[0, 4, 2, 4, 0, 0, 64, 16, 2, 0, 16, 2, 0, 0, 2, 8]",up,64
54,416,"[0, 0, 2, 4, 0, 2, 64, 16, 0, 0, 16, 2, 2, 4, 2, 8]",down,64
55,416,"[0, 0, 2, 4, 4, 0, 64, 16, 0, 2, 16, 2, 2, 4, 2, 8]",down,64
56,416,"[4, 2, 2, 4, 2, 4, 64, 16, 0, 0, 16, 2, 0, 2, 2, 8]",up,64
57,424,"[0, 4, 4, 4, 2, 4, 64, 16, 0, 4, 16, 2, 0, 0, 4, 8]",right,64
58,432,"[2, 8, 4, 4, 0, 4, 64, 16, 2, 0, 16, 2, 0, 0, 4, 8]",up,64
59,440,"[0, 2, 8, 8, 4, 4, 64, 16, 0, 2, 16, 2, 0, 0, 4, 8]",right,64
60,464,"[0, 0, 2, 16, 2, 8, 64, 16, 0, 2, 16, 2, 0, 0, 4, 8]",right,64
61,496,"[2, 8, 2, 32, 0, 2, 64, 2, 2, 0, 16, 8, 0, 0, 4, 0]",up,64
62,500,"[4, 8, 2, 32, 0, 2, 64, 2, 0, 2, 16, 8, 0, 0, 4, 0]",up,64
63,504,"[4, 8, 2, 32, 0, 4, 64, 2, 0, 2, 16, 8, 0, 0, 4, 0]",up,64
64,504,"[0, 0, 2, 0, 0, 8, 64, 32, 2, 4, 16, 2, 4, 2, 4, 8]",down,64
65,504,"[0, 0, 0, 2, 2, 8, 64, 32, 2, 4, 16, 2, 4, 2, 4, 8]",right,64
66,506,"[0, 2, 0, 2, 0, 8, 64, 32, 4, 4, 16, 2, 4, 2, 4, 8]",down,64
67,518,"[0, 0, 0, 4, 0, 8, 64, 32, 2, 8, 16, 2, 4, 2, 4, 8]",right,64
68,534,"[2, 16, 64, 4, 4, 2, 16, 32, 0, 0, 4, 2, 0, 2, 0, 8]",up,64
69,538,"[2, 16, 64, 4, 4, 4, 16, 32, 0, 0, 4, 2, 2, 0, 0, 8]",up,64
70,546,"[2, 16, 64, 4, 0, 8, 16, 32, 2, 0, 4, 2, 0, 0, 2, 8]",right,64
71,550,"[4, 16, 64, 4, 0, 8, 16, 32, 0, 0, 4, 2, 2, 0, 2, 8]",up,64
72,554,"[4, 16, 64, 4, 0, 8, 16, 32, 0, 2, 4, 2, 0, 0, 4, 8]",right,64
73,562,"[4, 16, 64, 4, 2, 8, 16, 32, 0, 2, 8, 2, 0, 0, 0, 8]",up,64
74,562,"[4, 16, 64, 4, 2, 8, 16, 32, 2, 8, 2, 0, 8, 2, 0, 0]",left,64
75,582,"[4, 16, 64, 4, 4, 16, 16, 32, 8, 2, 2, 2, 0, 0, 0, 0]",up,64
76,622,"[8, 32, 64, 4, 8, 2, 16, 32, 0, 0, 2, 2, 0, 0, 2, 0]",up,64
77,642,"[16, 32, 64, 4, 0, 2, 16, 32, 0, 0, 4, 2, 0, 0, 0, 2]",up,64
78,646,"[16, 32, 64, 4, 0, 2, 16, 32, 0, 0, 4, 4, 0, 0, 0, 2]",up,64
79,654,"[16, 32, 64, 4, 0, 2, 16, 32, 0, 0, 0, 8, 0, 0, 2, 2]",right,64
80,658,"[16, 32, 64, 4, 0, 2, 16, 32, 0, 0, 2, 8, 0, 0, 0, 4]",right,64
81,658,"[0, 0, 0, 4, 0, 2, 64, 32, 0, 32, 16, 8, 16, 2, 2, 4]",down,64
82,662,"[0, 0, 2, 4, 0, 2, 64, 32, 0, 32, 16, 8, 0, 16, 4, 4]",right,64
83,670,"[0, 0, 2, 4, 2, 2, 64, 32, 0, 32, 16, 8, 0, 0, 16, 8]",right,64
84,718,"[2, 2, 2, 4, 0, 32, 64, 32, 0, 0, 32, 16, 0, 2, 0, 0]",up,64
85,722,"[0, 2, 4, 4, 0, 32, 64, 32, 0, 2, 32, 16, 0, 0, 0, 2]",right,64
86,730,"[0, 0, 2, 8, 0, 32, 64, 32, 0, 2, 32, 16, 2, 0, 0, 2]",right,64
87,734,"[2, 0, 2, 8, 0, 32, 64, 32, 0, 2, 32, 16, 0, 0, 0, 4]",right,64
88,738,"[0, 0, 4, 8, 0, 32, 64, 32, 0, 2, 32, 16, 0, 2, 0, 4]",right,64
89,742,"[0, 32, 4, 8, 0, 4, 64, 32, 2, 0, 32, 16, 0, 0, 0, 4]",up,64
90,742,"[2, 32, 4, 8, 0, 4, 64, 32, 0, 2, 32, 16, 0, 0, 0, 4]",up,64
91,742,"[0, 0, 0, 8, 2, 32, 4, 32, 0, 4, 64, 16, 2, 2, 32, 4]",down,64
92,746,"[4, 32, 4, 8, 0, 4, 64, 32, 0, 2, 32, 16, 0, 2, 0, 4]",up,64
93,750,"[4, 32, 4, 8, 0, 4, 64, 32, 0, 4, 32, 16, 2, 0, 0, 4]",up,64
94,758,"[4, 32, 4, 8, 2, 8, 64, 32, 2, 0, 32, 16, 0, 0, 0, 4]",up,64
95,762,"[4, 32, 4, 8, 4, 8, 64, 32, 0, 0, 32, 16, 2, 0, 0, 4]",up,64
96,770,"[8, 32, 4, 8, 2, 8, 64, 32, 0, 0, 32, 16, 0, 2, 0, 4]",up,64
97,770,"[0, 2, 0, 8, 0, 32, 4, 32, 8, 8, 64, 16, 2, 2, 32, 4]",down,64
98,790,"[0, 0, 2, 8, 0, 32, 4, 32, 0, 16, 64, 16, 2, 4, 32, 4]",right,64
99,790,"[2, 8, 2, 0, 32, 4, 32, 0, 16, 64, 16, 0, 2, 4, 32, 4]",left,64
100,790,"[0, 2, 8, 2, 0, 32, 4, 32, 2, 16, 64, 16, 2, 4, 32, 4]",right,64
101,794,"[4, 2, 8, 2, 0, 32, 4, 32, 0, 16, 64, 16, 4, 4, 32, 4]",up,64
102,802,"[8, 2, 8, 2, 2, 32, 4, 32, 0, 16, 64, 16, 0, 4, 32, 4]",up,64
103,802,"[4, 2, 8, 2, 0, 32, 4, 32, 8, 16, 64, 16, 2, 4, 32, 4]",down,64
104,802,"[4, 2, 8, 2, 32, 4, 32, 2, 8, 16, 64, 16, 2, 4, 32, 4]",left,64
105,806,"[4, 2, 8, 4, 32, 4, 32, 16, 8, 16, 64, 4, 2, 4, 32, 2]",up,64
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,2
2,4,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,4
3,4,"[4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,4
4,4,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2, 0, 2, 0]",down,4
5,8,"[4, 0, 4, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
6,20,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0]",right,8
7,20,"[0, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2]",right,8
8,20,"[0, 0, 2, 8, 2, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
9,20,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 4, 2, 0, 2, 2]",down,8
10,24,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 4, 0, 2, 2, 4]",right,8
11,36,"[0, 2, 4, 8, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
12,56,"[0, 4, 4, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
13,64,"[0, 0, 8, 16, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
14,68,"[0, 2, 8, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
15,68,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 0, 2, 8, 4]",down,16
16,68,"[2, 0, 0, 0, 0, 0, 0, 0, 2, 16, 0, 0, 2, 8, 4, 0]",left,16
17,72,"[4, 16, 4, 0, 2, 8, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]",up,16
18,80,"[4, 16, 8, 2, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
19,80,"[4, 16, 8, 2, 0, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0]",right,16
20,80,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 8, 8, 4, 16, 2, 4]",down,16
21,96,"[0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 16, 4, 16, 2, 4]",right,16
22,100,"[2, 16, 2, 4, 4, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 2]",up,16
23,100,"[2, 16, 2, 4, 4, 16, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0]",left,16
24,108,"[2, 16, 2, 4, 8, 16, 0, 2, 2, 0, 0, 4, 0, 0, 0, 0]",up,16
25,140,"[2, 32, 2, 4, 8, 0, 0, 2, 2, 2, 0, 4, 0, 0, 0, 0]",up,32
26,144,"[2, 32, 2, 4, 0, 0, 8, 2, 0, 0, 4, 4, 2, 0, 0, 0]",right,32
27,152,"[2, 32, 2, 4, 0, 0, 8, 2, 0, 0, 0, 8, 2, 0, 0, 2]",right,32
28,156,"[4, 32, 2, 4, 0, 0, 8, 2, 0, 0, 0, 8, 2, 0, 0, 2]",up,32
29,160,"[4, 32, 2, 4, 0, 0, 8, 2, 0, 0, 2, 8, 0, 0, 0, 4]",right,32
30,160,"[4, 32, 2, 4, 8, 2, 2, 0, 2, 8, 0, 0, 4, 0, 0, 0]",left,32
31,164,"[4, 32, 4, 4, 8, 2, 0, 0, 2, 8, 0, 0, 4, 0, 2, 0]",up,32
32,172,"[0, 4, 32, 8, 0, 0, 8, 2, 2, 0, 2, 8, 0, 0, 4, 2]",right,32
33,176,"[0, 4, 32, 8, 0, 0, 8, 2, 0, 0, 4, 8, 2, 0, 4, 2]",right,32
34,184,"[2, 4, 32, 8, 0, 0, 8, 2, 2, 0, 8, 8, 0, 0, 0, 2]",up,32
35,204,"[4, 4, 32, 8, 0, 2, 16, 2, 0, 0, 0, 8, 0, 0, 0, 2]",up,32
36,212,"[4, 8, 32, 8, 0, 2, 16, 2, 0, 0, 0, 8, 0, 0, 0, 2]",right,32
37,212,"[0, 0, 0, 8, 2, 0, 0, 2, 0, 8, 32, 8, 4, 2, 16, 2]",down,32
38,216,"[0, 0, 0, 8, 0, 0, 4, 4, 0, 8, 32, 8, 4, 2, 16, 2]",right,32
39,224,"[0, 0, 0, 8, 0, 0, 0, 8, 2, 8, 32, 8, 4, 2, 16, 2]",right,32
40,240,"[2, 8, 32, 16, 4, 2, 16, 8, 0, 2, 0, 2, 0, 0, 0, 0]",up,32
41,244,"[2, 8, 32, 16, 4, 4, 16, 8, 0, 0, 2, 2, 0, 0, 0, 0]",up,32
42,256,"[2, 8, 32, 16, 0, 8, 16, 8, 2, 0, 0, 4, 0, 0, 0, 0]",right,32
43,276,"[4, 16, 32, 16, 2, 0, 16, 8, 0, 0, 0, 4, 0, 0, 0, 0]",up,32
44,276,"[4, 16, 32, 16, 2, 16, 8, 0, 4, 0, 0, 0, 0, 2, 0, 0]",left,32
45,308,"[4, 32, 32, 16, 2, 2, 8, 2, 4, 0, 0, 0, 0, 0, 0, 0]",up,32
46,376,"[0, 4, 64, 16, 0, 4, 8, 2, 0, 0, 0, 4, 0, 2, 0, 0]",right,64
47,384,"[0, 8, 64, 16, 0, 2, 8, 2, 0, 0, 2, 4, 0, 0, 0, 0]",up,64
48,384,"[0, 0, 0, 2, 0, 0, 64, 16, 0, 8, 8, 2, 0, 2, 2, 4]",down,64
49,404,"[0, 0, 0, 2, 0, 4, 64, 16, 0, 0, 16, 2, 0, 0, 4, 4]",right,64
50,412,"[0, 0, 2, 2, 0, 4, 64, 16, 0, 0, 16, 2, 0, 0, 0, 8]",right,64
51,416,"[2, 0, 0, 4, 0, 4, 64, 16, 0, 0, 16, 2, 0, 0, 0, 8]",right,64
52,416,"[0, 0, 2, 4, 0, 4, 64, 16, 0, 0, 16, 2, 0, 0, 2, 8]",right,64
53,416,"[0, 4, 2, 4, 0, 0, 64, 16, 2, 0, 16, 2, 0, 0, 2, 8]",up,64
54,416,"[0, 0, 2, 4, 0, 2, 64, 16, 0, 0, 16, 2, 2, 4, 2, 8]",down,64
55,416,"[0, 0, 2, 4, 4, 0, 64, 16, 0, 2, 16, 2, 2, 4, 2, 8]",down,64
56,416,"[4, 2, 2, 4, 2, 4, 64, 16, 0, 0, 16, 2, 0, 2, 2, 8]",up,64
57,424,"[0, 4, 4, 4, 2, 4, 64, 16, 0, 4, 16, 2, 0, 0, 4, 8]",right,64
58,432,"[2, 8, 4, 4, 0, 4, 64, 16, 2, 0, 16, 2, 0, 0, 4, 8]",up,64
59,440,"[0, 2, 8, 8, 4, 4, 64, 16, 0, 2, 16, 2, 0, 0, 4, 8]",right,64
60,464,"[0, 0, 2, 16, 2, 8, 64, 16, 0, 2, 16, 2, 0, 0, 4, 8]",right,64
61,496,"[2, 8, 2, 32, 0, 2, 64, 2, 2, 0, 16, 8, 0, 0, 4, 0]",up,64
62,500,"[4, 8, 2, 32, 0, 2, 64, 2, 0, 2, 16, 8, 0, 0, 4, 0]",up,64
63,504,"[4, 8, 2, 32, 0, 4, 64, 2, 0, 2, 16, 8, 0, 0, 4, 0]",up,64
64,504,"[0, 0, 2, 0, 0, 8, 64, 32, 2, 4, 16, 2, 4, 2, 4, 8]",down,64
65,504,"[0, 0, 0, 2, 2, 8, 64, 32, 2, 4, 16, 2, 4, 2, 4, 8]",right,64
66,506,"[0, 2, 0, 2, 0, 8, 64, 32, 4, 4, 16, 2, 4, 2, 4, 8]",down,64
67,518,"[0, 0, 0, 4, 0, 8, 64, 32, 2, 8, 16, 2, 4, 2, 4, 8]",right,64
68,534,"[2, 16, 64, 4, 4, 2, 16, 32, 0, 0, 4, 2, 0, 2, 0, 8]",up,64
69,538,"[2, 16, 64, 4, 4, 4, 16, 32, 0, 0, 4, 2, 2, 0, 0, 8]",up,64
70,546,"[2, 16, 64, 4, 0, 8, 16, 32, 2, 0, 4, 2, 0, 0, 2, 8]",right,64
71,550,"[4, 16, 64, 4, 0, 8, 16, 32, 0, 0, 4, 2, 2, 0, 2, 8]",up,64
72,554,"[4, 16, 64, 4, 0, 8, 16, 32, 0, 2, 4, 2, 0, 0, 4, 8]",right,64
73,562,"[4, 16, 64, 4, 2, 8, 16, 32, 0, 2, 8, 2, 0, 0, 0, 8]",up,64
74,562,"[4, 16, 64, 4, 2, 8, 16, 32, 2, 8, 2, 0, 8, 2, 0, 0]",left,64
75,582,"[4, 16, 64, 4, 4, 16, 16, 32, 8, 2, 2, 2, 0, 0, 0, 0]",up,64
76,622,"[8, 32, 64, 4, 8, 2, 16, 32, 0, 0, 2, 2, 0, 0, 2, 0]",up,64
77,642,"[16, 32, 64, 4, 0, 2, 16, 32, 0, 0, 4, 2, 0, 0, 0, 2]",up,64
78,646,"[16, 32, 64, 4, 0, 2, 16, 32, 0, 0, 4, 4, 0, 0, 0, 2]",up,64
79,654,"[16, 32, 64, 4, 0, 2, 16, 32, 0, 0, 0, 8, 0, 0, 2, 2]",right,64
80,658,"[16, 32, 64, 4, 0, 2, 16, 32, 0, 0, 2, 8, 0, 0, 0, 4]",right,64
81,658,"[0, 0, 0, 4, 0, 2, 64, 32, 0, 32, 16, 8, 16, 2, 2, 4]",down,64
82,662,"[0, 0, 2, 4, 0, 2, 64, 32, 0, 32, 16, 8, 0, 16, 4, 4]",right,64
83,670,"[0, 0, 2, 4, 2, 2, 64, 32, 0, 32, 16, 8, 0, 0, 16, 8]",right,64
84,718,"[2, 2, 2, 4, 0, 32, 64, 32, 0, 0, 32, 16, 0, 2, 0, 0]",up,64
85,722,"[0, 2, 4, 4, 0, 32, 64, 32, 0, 2, 32, 16, 0, 0, 0, 2]",right,64
86,730,"[0, 0, 2, 8, 0, 32, 64, 32, 0, 2, 32, 16, 2, 0, 0, 2]",right,64
87,734,"[2, 0, 2, 8, 0, 32, 64, 32, 0, 2, 32, 16, 0, 0, 0, 4]",right,64
88,738,"[0, 0, 4, 8, 0, 32, 64, 32, 0, 2, 32, 16, 0, 2, 0, 4]",right,64
89,742,"[0, 32, 4, 8, 0, 4, 64, 32, 2, 0, 32, 16, 0, 0, 0, 4]",up,64
90,742,"[2, 32, 4, 8, 0, 4, 64, 32, 0, 2, 32, 16, 0, 0, 0, 4]",up,64
91,742,"[0, 0, 0, 8, 2, 32, 4, 32, 0, 4, 64, 16, 2, 2, 32, 4]",down,64
92,746,"[4, 32, 4, 8, 0, 4, 64, 32, 0, 2, 32, 16, 0, 2, 0, 4]",up,64
93,750,"[4, 32, 4, 8, 0, 4, 64, 32, 0, 4, 32, 16, 2, 0, 0, 4]",up,64
94,758,"[4, 32, 4, 8, 2, 8, 64, 32, 2, 0, 32, 16, 0, 0, 0, 4]",up,64
95,762,"[4, 32, 4, 8, 4, 8, 64, 32, 0, 0, 32, 16, 2, 0, 0, 4]",up,64
96,770,"[8, 32, 4, 8, 2, 8, 64, 32, 0, 0, 32, 16, 0, 2, 0, 4]",up,64
97,770,"[0, 2, 0, 8, 0, 32, 4, 32, 8, 8, 64, 16, 2, 2, 32, 4]",down,64
98,790,"[0, 0, 2, 8, 0, 32, 4, 32, 0, 16, 64, 16, 2, 4, 32, 4]",right,64
99,790,"[2, 8, 2, 0, 32, 4, 32, 0, 16, 64, 16, 0, 2, 4, 32, 4]",left,64
100,790,"[0, 2, 8, 2, 0, 32, 4, 32, 2, 16, 64, 16, 2, 4, 32, 4]",right,64
101,794,"[4, 2, 8, 2, 0, 32, 4, 32, 0, 16, 64, 16, 4, 4, 32, 4]",up,64
102,802,"[8, 2, 8, 2, 2, 32, 4, 32, 0, 16, 64, 16, 0, 4, 32, 4]",up,64
103,802,"[4, 2, 8, 2, 0, 32, 4, 32, 8, 16, 64, 16, 2, 4, 32, 4]",down,64
104,802,"[4, 2, 8, 2, 32, 4, 32, 2, 8, 16, 64, 16, 2, 4, 32, 4]",left,64
105,806,"[4, 2, 8, 4, 32, 4, 32, 16, 8, 16, 64, 4, 2, 4, 32, 2]",up,64
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,2
2,4,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,4
3,4,"[4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,4
4,4,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2, 0, 2, 0]",down,4
5,8,"[4, 0, 4, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
6,20,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0]",right,8
7,20,"[0, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2]",right,8
8,20,"[0, 0, 2, 8, 2, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
9,20,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 4, 2, 0, 2, 2]",down,8
10,24,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 4, 0, 2, 2, 4]",right,8
11,36,"[0, 2, 4, 8, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
12,56,"[0, 4, 4, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
13,64,"[0, 0, 8, 16, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
14,68,"[0, 2, 8, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
15,68,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 0, 2, 8, 4]",down,16
16,68,"[2, 0, 0, 0, 0, 0, 0, 0, 2, 16, 0, 0, 2, 8, 4, 0]",left,16
17,72,"[4, 16, 4, 0, 2, 8, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]",up,16
18,80,"[4, 16, 8, 2, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
19,80,"[4, 16, 8, 2, 0, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0]",right,16
20,80,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 8, 8, 4, 16, 2, 4]",down,16
21,96,"[0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 16, 4, 16, 2, 4]",right,16
22,100,"[2, 16, 2, 4, 4, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 2]",up,16
23,100,"[2, 16, 2, 4, 4, 16, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0]",left,16
24,108,"[2, 16, 2, 4, 8, 16, 0, 2, 2, 0, 0, 4, 0, 0, 0, 0]",up,16
25,140,"[2, 32, 2, 4, 8, 0, 0, 2, 2, 2, 0, 4, 0, 0, 0, 0]",up,32
26,144,"[2, 32, 2, 4, 0, 0, 8, 2, 0, 0, 4, 4, 2, 0, 0, 0]",right,32
27,148,"[4, 32, 2, 4, 0, 0, 8, 2, 0, 0, 4, 4, 0, 2, 0, 0]",up,32
28,156,"[4, 32, 2, 4, 0, 0, 8, 2, 0, 0, 0, 8, 2, 0, 0, 2]",right,32
29,160,"[4, 32, 2, 4, 0, 0, 8, 2, 0, 0, 2, 8, 0, 0, 0, 4]",right,32
30,160,"[4, 32, 2, 4, 8, 2, 2, 0, 2, 8, 0, 0, 4, 0, 0, 0]",left,32
