Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,2
2,0,"[2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
3,4,"[0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right,4
4,8,"[0, 0, 0, 4, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right,4
5,16,"[0, 0, 2, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
6,16,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 8]",down,8
7,20,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 4, 8]",right,8
8,28,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 8, 8]",right,8
9,44,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 16]",right,16
10,48,"[0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2]",up,16
11,48,"[0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 0, 2, 0, 0, 2, 0]",up,16
12,52,"[0, 0, 4, 4, 0, 0, 0, 16, 2, 0, 0, 2, 0, 0, 0, 0]",up,16
13,64,"[0, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 4, 0, 2, 0, 0]",right,16
14,64,"[8, 0, 0, 4, 16, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left,16
15,64,"[8, 4, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0]",left,16
16,68,"[0, 0, 8, 4, 0, 0, 0, 16, 0, 0, 0, 4, 2, 0, 0, 4]",right,16
17,76,"[2, 0, 8, 4, 2, 0, 0, 16, 0, 0, 0, 8, 0, 0, 0, 0]",up,16
18,80,"[4, 0, 8, 4, 0, 0, 0, 16, 2, 0, 0, 8, 0, 0, 0, 0]",up,16
